DriveID,Driver,Vehicle,WindDirection(deg),WindSpeed(mph),GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Miles Per Gallon(Instant)(mpg),Mass Air Flow Rate(cfm),Accel Pedal Pos #1(%),Trip average MPG(mpg),Vehicle Load(%),Throttle Position(%),Fuel used (trip)(gal),Absolute Throttle Position B(%),Air Fuel Ratio(Measured)(:1),Engine RPM(rpm),Engine Load(Absolute)(%),Trip Distance(miles),Cost per mile(Instant),Ambient Temp(F),Cost per mile(Trip),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s)
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:45 CST 2013,12/3/2013 16:12:45,-86.71794514,34.63171619,19.75,9,155.399993896484,181.4,-0.46942383,8.83642483,6.58869886,0.14360684,54.7415123,66.01603699,0.78431374,39.56402206,40.39215851,27.05882263,0.11286617,55.29411697,14.66814899,1125.75,40.39215851,5.57228088,0.04305904,58.9280014,0.01898495,745,657.33197021,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:46 CST 2013,12/3/2013 16:12:46,-86.71794117,34.63153647,19.75,9,154.600006103516,181.4,-0.25746459,8.95258331,6.77790546,0.16394144,54.7415123,66.01603699,0.78431374,39.56402206,39.60784149,27.45098114,0.11286617,55.68627548,14.60444546,1125.75,41.17647171,5.5846715,0.04305904,58.9280014,0.01898495,745,657.85198975,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:47 CST 2013,12/3/2013 16:12:47,-86.71794393,34.63136181,19.75,9,154.800003051758,181.3,-1.06578374,7.63532209,6.18873024,0.02675444,54.35576248,65.53475952,0.78431374,39.59415054,39.60784149,27.45098114,0.11320183,55.29411697,14.59771729,1121,40,5.59671211,0.07875936,58.9280014,0.01899917,747,659.3079834,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:48 CST 2013,12/3/2013 16:12:48,-86.71794977,34.63118292,19.75,9,154.800003051758,181.3,-1.91841066,7.42575788,6.36356688,0.03488165,55.48308182,65.13368988,0.78431374,39.62644196,40.7843132,27.45098114,0.11352243,55.29411697,14.56496906,1129.5,40,5.60904789,0.07875936,58.9280014,0.01897018,748,660.33398438,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:49 CST 2013,12/3/2013 16:12:49,-86.71795373,34.63100858,19.75,9,154.399993896484,181.7,-0.24069947,9.15017223,6.3683567,0.15567321,54.6088028,66.1764679,0.78431374,39.65683365,40.39215851,27.45098114,0.11384948,55.68627548,14.61835384,1129.5,40.7843132,5.62106752,0.0412967,58.9280014,0.01898415,749,661.375,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:50 CST 2013,12/3/2013 16:12:50,-86.71796201,34.63082723,19.75,9,154.300003051758,181.8,-1.17715216,9.2124424,6.31686401,0.16395289,54.6088028,66.1764679,0.78431374,39.65683365,40.39215851,27.45098114,0.11384948,55.68627548,14.48915386,1132.75,40.7843132,5.63357687,0.0412967,58.9280014,0.01898415,749,662.26098633,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:51 CST 2013,12/3/2013 16:12:51,-86.71797837,34.63064975,19.75,9,154.100006103516,182.3,-0.39398071,9.5345726,6.1108923,0.17411214,55.34675598,65.29412079,0.78431374,39.68859482,40.7843132,27.45098114,0.11418303,55.68627548,14.53087521,1133.5,40.7843132,5.64584637,0.03386807,58.9280014,0.0189562,751,663.31500244,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:52 CST 2013,12/3/2013 16:12:52,-86.71798307,34.63047025,19.75,9,154.5,182.7,0.14370117,9.03640842,5.96838856,0.12302297,55.34675598,65.29412079,0.78431374,39.68859482,43.52941132,27.45098114,0.11471678,58.4313736,14.48556614,1133.5,43.13725662,5.65822268,0.11533669,58.9280014,0.01900316,752,664.4119873,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:53 CST 2013,12/3/2013 16:12:53,-86.71799252,34.63029411,19.75,10,154.300003051758,183.4,-0.22872436,8.14426422,5.78397226,0.03753012,35.16960144,102.75401306,0.78431374,39.67946625,43.52941132,27.45098114,0.11471678,61.56863022,14.42724514,1718.75,43.52941132,5.67037582,0.11533669,58.9280014,0.01900316,752,665.24401855,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:54 CST 2013,12/3/2013 16:12:54,-86.71801495,34.63011354,20,9,154.199996948242,185.2,-0.11136841,8.04606819,5.85462523,0.03340298,29.00982857,124.57218933,0.78431374,39.65795517,43.92156982,27.84313774,0.11535247,61.56863022,14.63495159,1971,43.52941132,5.68288851,0.11533669,58.9280014,0.01902552,754,666.35699463,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:55 CST 2013,12/3/2013 16:12:55,-86.71804379,34.62993811,20.25,9,154.5,188,0.14968872,9.03760624,5.83187246,0.11552662,29.00982857,124.57218933,0.78431374,39.65795517,44.70588303,27.84313774,0.11535247,61.56863022,14.59367943,1971,44.31372452,5.6950922,0.11533669,58.9280014,0.01902552,754,666.84698486,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:56 CST 2013,12/3/2013 16:12:56,-86.71809517,34.62975822,20.25,9,154.5,191.5,0.35925293,7.39342546,5.36125135,-0.04932439,31.06449127,117.99465179,0.78431374,39.64066315,44.70588303,27.84313774,0.11595608,61.56863022,14.61700726,1851.5,44.31372452,5.70783329,0.07799437,58.9280014,0.01908409,755,668.29302979,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:57 CST 2013,12/3/2013 16:12:57,-86.71815528,34.62958593,20.25,9,154.399993896484,195.4,0.0742456,8.12270832,6.10490465,0.05481905,31.56639481,117.75401306,0.78431374,39.62445068,44.31372452,28.23529434,0.11655512,61.56863022,14.61700726,1847.5,44.31372452,5.72019339,0.05217465,58.9280014,0.01909851,756,669.29699707,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:58 CST 2013,12/3/2013 16:12:58,-86.71823062,34.62940962,20.5,9,154.199996948242,198.7,0.25027955,8.09636307,6.0067091,0.04696721,31.56639481,117.75401306,0.78431374,39.62445068,45.09803772,28.62745094,0.11655512,60.39215851,14.64885807,1847.5,44.70588303,5.73308277,0.05217465,58.9280014,0.01909851,757,669.93798828,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:12:59 CST 2013,12/3/2013 16:12:59,-86.71831701,34.62924023,20.5,9,154.199996948242,202.3,1.17475712,7.98260021,5.65583849,0.0234291,34.97318268,106.28342438,0.78431374,39.61512756,45.09803772,28.62745094,0.11713706,56.86274719,14.54837036,1695.25,44.70588303,5.74575424,0.09318802,58.9280014,0.01915071,759,671.41900635,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:00 CST 2013,12/3/2013 16:13:00,-86.71842068,34.62907391,20.75,9,154.5,206.3,0.50415158,8.27239704,6.18992805,0.07345194,98.91173553,38.10160446,0.78431374,39.73372269,29.01960754,28.62745094,0.11733206,56.86274719,14.54837036,1002.25,41.17647171,5.75865126,0.76869088,58.9280014,0.01909742,760,672.41400146,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:01 CST 2013,12/3/2013 16:13:01,-86.71853625,34.62891172,20.5,9,153.600006103516,211,0.4514612,9.63037395,6.48331785,0.20331663,98.91173553,38.10160446,0.78431374,39.73372269,29.01960754,28.62745094,0.11733206,50.19607925,13.85123253,1002.25,27.84313774,5.77162647,0.76869088,58.9280014,0.01909742,760,673.04101562,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:02 CST 2013,12/3/2013 16:13:02,-86.71866703,34.62875856,20.5,9,153.699996948242,215.5,1.64897096,7.98739004,5.95401859,0.04834884,89.45843506,41.55080032,0.78431374,39.83297348,29.01960754,28.23529434,0.11756412,50.19607925,14.8372736,990.5,27.84313774,5.78454876,0.02955999,58.9280014,0.01909217,761,674.26599121,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:03 CST 2013,12/3/2013 16:13:03,-86.71880516,34.6286227,20.25,9,154,220.1,0.32572266,8.76457405,6.76712751,0.14823645,74.38117218,49.97326279,0.78431374,39.90179443,34.90196228,28.23529434,0.11782069,50.98039246,14.8372736,1000,33.33333206,5.79678202,0.15861896,58.9280014,0.01905081,763,675.37097168,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:04 CST 2013,12/3/2013 16:13:04,-86.71895808,34.62849071,20.25,9,153.5,224.5,0.40595582,8.05325317,5.76720715,0.02956527,74.38117218,49.97326279,0.78431374,39.90179443,34.90196228,28.23529434,0.11782069,51.76470566,14.63091469,1000,34.11764526,5.80938005,0.15861896,58.9280014,0.01905081,763,676.08001709,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:05 CST 2013,12/3/2013 16:13:05,-86.71911995,34.6283737,20.5,9,152.899993896484,227.6,0.69335818,7.8532691,6.19711304,0.04121202,64.27111053,57.8342247,0.78431374,39.95024109,36.47058868,28.23529434,0.11810181,52.54901886,14.51966,1127.25,34.11764526,5.82163239,0.15861896,58.9280014,0.01905485,765,677.42602539,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:06 CST 2013,12/3/2013 16:13:06,-86.71929569,34.62825368,20.75,9,152.5,230,-1.70525396,6.21747065,6.98507452,-0.01203138,77.10394287,48.20855713,0.78431374,40.02396011,35.68627548,28.62745094,0.11834543,52.54901886,14.51966,1008.5,35.68627548,5.83462095,0.04756846,58.9280014,0.01901156,766,678.33197021,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:07 CST 2013,12/3/2013 16:13:07,-86.71947497,34.62813526,21,10,152,231.4,-0.4538562,8.78732681,6.84376812,0.15531069,77.10394287,48.20855713,0.78431374,40.02396011,35.68627548,28.62745094,0.11834543,51.37255096,14.5111351,1008.5,33.33333206,5.84769726,0.04756846,58.9280014,0.01901156,766,679.01202393,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:08 CST 2013,12/3/2013 16:13:08,-86.71966289,34.62801353,21,10,151.300003051758,232.4,-2.53632569,8.09636307,6.42104721,0.1036281,85.26873016,44.19786072,0.78431374,40.11355209,32.54901886,29.01960754,0.11857251,50.98039246,14.50620174,998.25,33.33333206,5.86130047,0.02743341,58.9280014,0.01900544,768,680.38500977,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:09 CST 2013,12/3/2013 16:13:09,-86.71984664,34.62790778,21,9,150.600006103516,233.4,-0.65863037,8.02211761,6.58750105,0.07925707,83.11811066,45.96256638,0.78431374,40.19854355,32.15686417,29.41176414,0.11880843,50.98039246,14.50620174,1003,30.58823586,5.87405825,0.1613989,58.9280014,0.01895779,769,681.38500977,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:10 CST 2013,12/3/2013 16:13:10,-86.72003823,34.62779704,21.25,9,149.899993896484,233.7,-0.88735473,7.59580421,6.08813953,0.01542413,83.11811066,45.96256638,0.78431374,40.19854355,32.15686417,29.41176414,0.11880843,50.98039246,14.58964252,1003,32.54901886,5.88737917,0.1613989,58.9280014,0.01895779,769,682.09997559,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:11 CST 2013,12/3/2013 16:13:11,-86.72022153,34.62768619,21.5,9,149.600006103516,233.3,-0.33171022,7.17547846,5.7851696,-0.04082602,83.36836243,46.44384766,0.78431374,40.28369141,32.54901886,29.41176414,0.11905421,50.98039246,14.55150986,995.25,32.54901886,5.90032005,0.02592704,58.9280014,0.01895403,771,683.36102295,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:12 CST 2013,12/3/2013 16:13:12,-86.72041443,34.62756417,21.5,9,148.800003051758,233.1,1.76033938,7.4832387,5.9504261,0.00996631,84.18913269,46.60427856,0.78431374,40.37011719,32.54901886,29.80392075,0.11929598,50.98039246,14.55150986,995.25,32.54901886,5.91416025,0.08608573,58.9280014,0.01890652,771,684.29199219,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:13 CST 2013,12/3/2013 16:13:13,-86.72059736,34.62744913,21.5,9,148.399993896484,232.8,0.41194335,8.19336224,6.62701893,0.09402615,84.18913269,46.60427856,0.78431374,40.37011719,32.54901886,29.80392075,0.11929598,50.98039246,14.59457588,1005.25,32.54901886,5.92725706,0.08608573,58.9280014,0.01890652,772,685.18701172,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:14 CST 2013,12/3/2013 16:13:14,-86.72078701,34.62733178,21.75,9,147.899993896484,232.5,0.21195923,8.28676796,6.34320927,0.08301586,83.75665283,46.84492111,0.78431374,40.4553566,32.54901886,29.80392075,0.11954082,50.98039246,14.61700726,1007,32.54901886,5.94075584,0.02225653,58.9280014,0.01886051,774,686.32397461,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:15 CST 2013,12/3/2013 16:13:15,-86.72097075,34.62721208,21.75,9,147.199996948242,232.5,0.16286133,8.01732826,6.81263304,0.09159619,83.75665283,46.84492111,0.78431374,40.4553566,32.54901886,30.19607925,0.11954082,50.98039246,14.59278202,1007,32.15686417,5.95408583,0.02225653,58.9280014,0.01886051,774,686.84197998,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:16 CST 2013,12/3/2013 16:13:16,-86.72116185,34.62709112,22,10,147,232.4,0.4406836,7.7119627,5.61751842,-0.00738311,86.79069519,45.80213928,0.78431374,40.54621124,32.54901886,30.19607925,0.11979086,50.19607925,14.54837036,1003.75,27.84313774,5.96780062,0.05362464,58.9280014,0.01885764,776,688.35400391,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:17 CST 2013,12/3/2013 16:13:17,-86.72134578,34.62697301,22,10,146.800003051758,232.1,-0.37362304,7.95266247,6.59588385,0.07290083,101.13772583,39.30481339,1.17647064,40.56163406,27.84313774,30.19607925,0.12000185,50.19607925,14.54837036,987.5,27.84313774,5.98107147,0.01627976,58.9280014,0.01880562,777,689.35101318,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:18 CST 2013,12/3/2013 16:13:18,-86.72153723,34.62684942,22,9,146.699996948242,232.1,-1.18194211,7.96942759,5.77678728,0.02956349,101.13772583,39.30481339,1.17647064,40.56163406,27.84313774,30.19607925,0.12000185,47.45098114,14.77267456,987.5,11.37254906,5.99491262,0.01627976,58.9280014,0.01880562,777,690.01202393,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:19 CST 2013,12/3/2013 16:13:19,-86.72172516,34.62672719,21.75,9,146.199996948242,232.1,-0.04430786,7.66286516,7.11919546,0.08522385,211.78414917,18.77005196,1.17647064,40.57699966,12.15686321,30.19607925,0.12010089,47.45098114,18.12333107,960,11.37254906,6.00853777,0.01440143,58.9280014,0.01877769,779,691.31201172,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:20 CST 2013,12/3/2013 16:13:20,-86.72191312,34.6266073,21.75,9,146.199996948242,232,-0.79275149,8.48914719,7.10722065,0.15048307,136.14694214,29.19786072,1.17647064,40.59230804,20,29.80392075,0.12023091,49.01960754,18.12333107,960,20.3921566,6.02206564,0.08988823,58.9280014,0.01871326,779,692.28198242,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:21 CST 2013,12/3/2013 16:13:21,-86.72209257,34.62649115,21.5,9,146.600006103516,231.7,0.71251833,8.05445099,7.0724926,0.11405939,136.14694214,29.19786072,1.17647064,40.59230804,20,29.80392075,0.12023091,49.01960754,18.12333107,992.75,20.3921566,6.03505182,0.08988823,58.9280014,0.01871326,780,693.17297363,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:22 CST 2013,12/3/2013 16:13:22,-86.72227965,34.62636839,21.25,9,144.899993896484,231.6,0.27782226,5.56842041,5.67739391,-0.16986686,113.48929596,34.57219315,1.17647064,40.60755157,19.2156868,29.41176414,0.12037762,49.01960754,12.0823698,980.25,20.3921566,6.04866266,0.014248,58.9280014,0.01869578,782,694.3449707,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:23 CST 2013,12/3/2013 16:13:23,-86.72245641,34.62625217,21,9,145.5,232.3,0.85621947,9.94531822,6.48451519,0.23239642,113.48929596,34.57219315,1.17647064,40.60755157,12.15686321,29.01960754,0.12037762,47.45098114,12.0823698,980.25,12.54901981,6.06153154,0.014248,58.9280014,0.01869578,782,694.8460083,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:24 CST 2013,12/3/2013 16:13:24,-86.72264613,34.6261402,21,9,145.399993896484,235.7,1.00830317,7.2856493,6.57552624,0.02469271,206.28326416,18.77005196,1.17647064,40.6227417,12.15686321,29.01960754,0.12050048,47.45098114,15.9928894,1039,20.3921566,6.0748148,0.02945315,58.9280014,0.0186331,784,696.37597656,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:25 CST 2013,12/3/2013 16:13:25,-86.72284331,34.6260493,21,9,145.100006103516,240.2,1.44060421,7.40180779,5.86899519,-0.00694495,133.7828064,28.55614853,1.17647064,40.63787079,20.3921566,29.01960754,0.12064001,47.45098114,15.9928894,977.25,20.3921566,6.08767891,0.01079675,58.9280014,0.01857455,785,697.34301758,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:26 CST 2013,12/3/2013 16:13:26,-86.7230566,34.62596491,20.75,10,145.5,243.6,2.1962328,7.87961435,6.03305435,0.05509871,133.7828064,28.55614853,1.17647064,40.63787079,20.3921566,29.01960754,0.12064001,48.62745285,18.12333107,977.25,20.3921566,6.10115242,0.01079675,58.9280014,0.01857455,785,697.94396973,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:27 CST 2013,12/3/2013 16:13:27,-86.72327565,34.62591534,20.5,9,144.100006103516,249.9,0.42032593,8.47836876,6.16597795,0.08850449,125.28819275,30.08021355,1.17647064,40.65294266,20.3921566,28.23529434,0.12076889,48.62745285,18.12333107,998.25,20.3921566,6.1140933,0.02139836,58.9280014,0.01855334,787,699.42498779,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:28 CST 2013,12/3/2013 16:13:28,-86.72349415,34.62586823,20.5,9,143.199996948242,255.7,0.85741699,9.8650856,6.72760963,0.23933202,63.30528641,58.71657944,1.17647064,40.69667053,38.4313736,28.62745094,0.12101665,51.76470566,18.12333107,1121.75,39.2156868,6.12696028,0.14386344,58.9280014,0.01851309,788,700.35498047,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:29 CST 2013,12/3/2013 16:13:29,-86.72371504,34.62583792,20.75,3,142.300003051758,261.2,2.29802132,8.7466116,6.01389408,0.12608725,63.30528641,58.71657944,1.17647064,40.69667053,38.4313736,28.62745094,0.12101665,54.50980377,13.78618431,1121.75,40.39215851,6.13971949,0.14386344,58.9280014,0.01851309,788,701.09197998,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:30 CST 2013,12/3/2013 16:13:30,-86.72394257,34.62582782,20.75,3,141.399993896484,266.1,0.49696654,8.96575546,6.71563482,0.16201788,74.10578918,50.85561752,1.17647064,40.76104355,38.4313736,28.62745094,0.1212953,54.50980377,14.91219139,994.5,40.39215851,6.15270281,0.03082988,58.9280014,0.01851716,790,702.31097412,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:31 CST 2013,12/3/2013 16:13:31,-86.72416477,34.62582838,20.75,3,140.800003051758,269.9,0.47421387,9.15855503,6.36236954,0.15678889,104.40682983,36.09625626,1.17647064,40.77579498,30.98039246,28.62745094,0.12147268,50.98039246,14.91219139,1008.5,30.19607925,6.16536427,0.03082988,58.9280014,0.0184671,791,703.38897705,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:32 CST 2013,12/3/2013 16:13:32,-86.72439447,34.62583808,20.75,3,139.899993896484,271.5,-0.06466553,7.87841654,6.32524681,0.04892677,104.40682983,36.09625626,1.17647064,40.77579498,30.98039246,28.62745094,0.12147268,49.80392075,13.61033058,1008.5,26.66666603,6.17846966,0.03082988,58.9280014,0.0184671,791,704.14898682,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:33 CST 2013,12/3/2013 16:13:33,-86.72461798,34.62584495,20.5,3,139.699996948242,271.5,-0.68497556,8.76696873,6.29291391,0.12128371,90.17864227,41.79144287,1.17647064,40.87061691,29.01960754,28.23529434,0.12171444,49.80392075,15.17193604,980.25,26.66666603,6.19121456,0.03600291,58.35200119,0.0184646,792,705.26397705,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:34 CST 2013,12/3/2013 16:13:34,-86.72484743,34.62584394,20.5,3,139.899993896484,270.5,-1.35198855,8.89270782,6.76353502,0.16620129,90.17864227,41.79144287,1.17647064,40.87061691,33.33333206,28.23529434,0.12171444,50.98039246,15.05170822,980.25,33.33333206,6.20428848,0.03600291,58.35200119,0.0184646,793,705.84899902,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:35 CST 2013,12/3/2013 16:13:35,-86.7250674,34.62583819,20.25,3,138.699996948242,267.9,-0.97716796,9.77287674,6.17675543,0.2017141,79.62107849,46.68449402,1.17647064,40.94485092,33.33333206,28.23529434,0.12195986,50.98039246,14.62104511,995.25,32.94117737,6.21682882,0.06962948,58.35200119,0.01842484,795,707.32299805,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:36 CST 2013,12/3/2013 16:13:36,-86.72528659,34.62581755,20.25,3,138,263.8,0.18082398,8.20653439,7.14673805,0.12845343,79.34840393,46.84492111,1.17647064,41.01828384,32.94117737,27.84313774,0.12221085,50.98039246,14.62104511,999,32.94117737,6.2293992,0.02108092,58.9280014,0.01838834,795,708.30499268,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:37 CST 2013,12/3/2013 16:13:37,-86.72550171,34.62578053,20.25,3,138.300003051758,259.1,-2.08007455,8.92743492,6.80185556,0.1825586,79.34840393,46.84492111,1.17647064,41.01828384,32.94117737,27.84313774,0.12221085,50.98039246,14.62194157,999,32.94117737,6.24191999,0.02108092,58.9280014,0.01838834,796,708.90899658,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:38 CST 2013,12/3/2013 16:13:38,-86.72571607,34.62572936,20.25,3,138.300003051758,254.3,-2.5890162,7.25930405,6.24860573,0.03041428,78.1125946,46.92513275,1.17647064,41.08907318,32.94117737,27.84313774,0.12245043,50.98039246,14.60713768,997.5,33.72549057,6.25463343,0.04089035,58.9280014,0.01838743,798,710.39599609,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:39 CST 2013,12/3/2013 16:13:39,-86.72592372,34.62567287,20.25,4,137.899993896484,252.2,-1.67771113,7.20302105,5.94922829,-0.01345098,76.03305054,48.20855713,1.17647064,41.15563202,33.72549057,27.45098114,0.12268353,50.98039246,14.60265255,998.25,33.72549057,6.26708984,0.04089035,58.9280014,0.01834844,799,711.40698242,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:40 CST 2013,12/3/2013 16:13:40,-86.72613604,34.62561472,20.25,4,137.800003051758,251.8,-2.30161381,8.11911583,6.37194967,0.09692663,76.03305054,48.20855713,1.17647064,41.15563202,33.72549057,27.45098114,0.12268353,51.37255096,14.61610985,998.25,33.72549057,6.27983427,0.04089035,58.35200119,0.01834844,799,711.86798096,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:41 CST 2013,12/3/2013 16:13:41,-86.72632743,34.6255368,19.75,4,137.5,247.5,-1.38551879,7.55748415,5.88097048,0.00531971,74.96216583,48.20855713,1.17647064,41.21990204,33.72549057,27.45098114,0.12293284,50.98039246,14.5402956,1001.5,32.94117737,6.29199076,0.02689042,58.35200119,0.01834841,801,713.39697266,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:42 CST 2013,12/3/2013 16:13:42,-86.72650561,34.62543301,19.75,4,137.899993896484,242,-1.38072872,9.28309536,7.11919546,0.2198016,75.91223907,46.92513275,1.17647064,41.28573227,32.54901886,27.05882263,0.12317392,50.98039246,14.5402956,1007,32.94117737,6.30441141,0.01924136,58.35200119,0.01831273,802,714.35998535,87.69200134
Zuri - Tue Dec 03 16:00:12 CST 2013,Zuri,Civic,110,6,Tue Dec 03 16:13:43 CST 2013,12/3/2013 16:13:43,-86.72664391,34.62529601,19.25,4,138.699996948242,232.9,-1.7280066,7.44132566,6.1396327,0.01805562,75.91223907,46.92513275,1.17647064,41.28573227,33.33333206,26.66666603,0.12317392,51.37255096,14.68698978,1007,34.11764526,6.31671095,0.01924136,58.35200119,0.01831273,802,714.93701172,87.69200134
